"date","core_infl_est","hcserv_contrib","hcserv_contrib_share"
1981-06-30,8.93863588620064,1.57651498481968,17.6370869659596
1981-07-31,8.82491203582962,1.62645596342789,18.4302796087302
1981-08-31,8.75122524201309,1.66132014846459,18.9838577173043
1981-09-30,8.46553483512451,1.65930674160957,19.6007313646021
1981-10-31,8.23292967762982,1.66105340110652,20.1757268207922
1981-11-30,8.02223621990168,1.73921977178519,21.6799870274389
1981-12-31,7.7683201768262,1.73777696795696,22.3700482009089
1982-01-31,7.48758485521024,1.67443682719758,22.3628427533936
1982-02-28,7.10524195068823,1.65242051643666,23.2563581635191
1982-03-31,6.97941310787914,1.62830716153967,23.3301444744896
1982-04-30,6.7360593202066,1.65484321185023,24.5669334723062
1982-05-31,6.57649775204017,1.63682511652587,24.8890089868592
1982-06-30,6.60206695566627,1.62632236515845,24.6335333476533
1982-07-31,6.64207118837888,1.61081025477568,24.251625872273
1982-08-31,6.42386410955309,1.57292826781409,24.4857027015087
1982-09-30,6.10525031262664,1.50477091173205,24.6471616179266
1982-10-31,6.15475022474002,1.44902899161721,23.543262337318
1982-11-30,5.91234256336116,1.3944371134339,23.5851880788376
1982-12-31,5.85823421687761,1.37071643301442,23.3981159214389
1983-01-31,5.93521103661413,1.33069240762591,22.4203048453864
1983-02-28,5.92599309777537,1.41906811381671,23.9465029810689
1983-03-31,5.59592458582287,1.39271366873205,24.8879992461023
1983-04-30,5.48564104806833,1.33815091081753,24.3937016493037
1983-05-31,5.06376282907316,1.32047498630529,26.0769516835167
1983-06-30,5.0115472705416,1.29239818375664,25.7884065337164
1983-07-31,5.03380776521296,1.22595955772558,24.3545167973596
1983-08-31,5.1021876588989,1.22836578155935,24.0752764045617
1983-09-30,5.13943116835375,1.21363949412173,23.6142766459208
1983-10-31,4.65617830684868,1.20429976204853,25.8645542048326
1983-11-30,4.5130008661887,1.16850666728939,25.8920107027635
1983-12-31,4.2528476998432,1.18657444877099,27.9007040109792
1984-01-31,3.88598411261091,1.16101803151329,29.8770658311629
1984-02-29,4.16228670183575,1.0704584556658,25.7180375199449
1984-03-31,4.43177095834426,1.08203421138951,24.4153910831565
1984-04-30,4.59676893004188,1.08981629309724,23.7083114179357
1984-05-31,4.68216629475736,1.11200480221748,23.7497929849822
1984-06-30,4.435871641427,1.11628247101687,25.1648956789419
1984-07-31,4.20734613262998,1.071780940168,25.4740377040962
1984-08-31,4.01693854700831,0.966155095481132,24.0520257946364
1984-09-30,3.74728390057841,0.952696313424019,25.4236492003439
1984-10-31,3.80347931199093,0.943249347361561,24.7996444830883
1984-11-30,3.76756387030837,0.915423534627538,24.2974921232752
1984-12-31,4.1124457188358,0.909681262953327,22.1202010955868
1985-01-31,4.35127715136432,0.876000155617862,20.1320238896573
1985-02-28,4.22919966168467,0.846126534115902,20.0067767379621
1985-03-31,4.19542226201156,0.855655776763694,20.3949858518755
1985-04-30,3.83574668105714,0.853279565089399,22.2454618628317
1985-05-31,3.94276075945325,0.840601263333818,21.3201184301729
1985-06-30,4.05842012773674,0.840693106670594,20.7147875333307
1985-07-31,3.91862781719915,0.82304379099244,21.003367234317
1985-08-31,4.07587968051673,0.819231946937597,20.0995125261827
1985-09-30,4.10796692024199,0.821426454178854,19.995936435887
